Pmea1	1852304	1867212	Plob2	5727023	5728166
Pmea1	1883726	1890000	Plob173	830987	853748
Pmea1	1923589	1935349	Plob173	782634	816500
Pmea1	1937078	1943857	Plob173	752375	771738
Pmea1	1968043	1976432	Plob12	4275819	4284539
Pmea1	1983213	1987794	Plob173	672405	684258
Pmea1	2000594	2010930	Plob228	554410	561361
Pmea1	2011352	2016176	Plob173	595737	641434
Pmea1	2024166	2036625	Plob173	462976	463605
Pmea1	2075570	2090403	Plob173	161410	185039
Pmea1	2094534	2113172	Plob173	97881	98252
Pmea1	2119110	2126304	Plob173	93273	97763
Pmea1	2126500	2129174	Plob173	86522	90438
Pmea1	2129838	2149423	Plob173	45698	54043
Pmea1	2151757	2157877	Plob173	29700	45268
Pmea1	2192301	2199919	Plob173	219818	224784
Pmea1	2203833	2232035	Plob173	17306	23519
Pmea1	2234179	2250207	Plob173	10385	17151
Pmea1	2351751	2362533	Plob13	5293728	5300989
Pmea1	2364051	2369980	Plob13	5275336	5283242
Pmea1	2373239	2374195	Plob13	5263413	5268236
Pmea1	2380379	2382308	Plob13	5258227	5262250
Pmea1	2389977	2395523	Plob13	5248395	5257415
Pmea1	2399416	2400500	Plob17	2313373	2314188
Pmea1	2406187	2415457	Plob14	4068216	4068998
Pmea1	2421614	2424568	Plob13	5211088	5219710
Pmea1	2425553	2426611	Plob13	5191910	5205703
Pmea1	2447931	2465840	Plob13	5158208	5178223
Pmea1	2483281	2487743	Plob13	5147992	5158072
Pmea1	2488067	2495984	Plob13	5135305	5143478
Pmea1	2499618	2508781	Plob13	5115456	5119017
Pmea1	2648942	2658746	Plob13	5081654	5086526
Pmea1	2664118	2679169	Plob13	5016349	5039367
Pmea1	2704318	2710710	Plob13	4989280	5001084
Pmea1	2718365	2719198	Plob13	5003742	5014275
Pmea1	2755124	2766322	Plob13	4985700	4988992
Pmea1	2776664	2795685	Plob13	4955040	4960833
Pmea1	2799454	2806447	Plob13	4925765	4926663
Pmea1	2807382	2824260	Plob13	4897889	4910524
Pmea1	2824660	2828964	Plob13	4877204	4895403
Pmea1	2829031	2836882	Plob13	4855687	4873456
Pmea1	2845738	2848146	Plob13	4796249	4843600
Pmea1	2850282	2858692	Plob13	4761162	4793736
Pmea1	2858783	2865275	Plob13	4711778	4752397
Pmea1	2866639	2870799	Plob13	4600719	4604666
Pmea1	2977387	2984839	Plob13	4555189	4563644
Pmea1	2985908	2992405	Plob13	4536310	4555039
Pmea1	3010256	3044410	Plob13	4511019	4516618
Pmea1	3048000	3061718	Plob13	4504022	4510707
Pmea1	3062142	3070957	Plob13	4497913	4498950
Pmea1	3071034	3072376	Plob13	4475409	4494240
Pmea1	3073644	3077625	Plob13	4446653	4459203
Pmea1	3079188	3088148	Plob13	4435471	4444360
Pmea1	3089298	3098048	Plob13	4419115	4422609
Pmea1	3098136	3106030	Plob13	4371028	4419028
Pmea1	3106415	3107848	Plob13	4341985	4345062
Pmea1	3110188	3114446	Plob13	3567722	3574443
Pmea1	3123462	3145824	Plob13	3663734	3668772
Pmea1	3147276	3160871	Plob13	3696673	3703903
Pmea1	3162665	3163582	Plob13	3713164	3720274
Pmea1	3169288	3193240	Plob13	3790034	3821804
Pmea1	3192920	3200794	Plob13	3831631	3845724
Pmea1	3255816	3260731	Plob13	4041937	4056545
Pmea1	3263455	3264318	Plob13	4059224	4093620
Pmea1	3264738	3290296	Plob13	4119590	4125176
Pmea1	3291176	3292970	Plob13	4127205	4135814
Pmea1	3314271	3316117	Plob22	2088919	2089818
Pmea1	3319118	3323850	Plob13	4264277	4313370
Pmea1	3334339	3336971	Plob22	2184112	2187893
Pmea1	3356203	3359185	Plob13	3514833	3536190
Pmea1	3359506	3375966	Plob13	3469179	3479781
Pmea1	3381538	3394727	Plob13	3423168	3429425
Pmea1	3405696	3417010	Plob13	3356153	3360317
Pmea1	3449173	3457200	Plob13	3351869	3352891
Pmea1	3470097	3473267	Plob13	3322218	3351687
Pmea1	3474722	3475624	Plob13	3311592	3315282
Pmea1	3479803	3480825	Plob2	3289408	3290481
Pmea1	3484615	3498139	Plob21	3887356	3931291
Pmea1	3499766	3531120	Plob13	3302402	3311265
Pmea1	3568689	3570070	Plob13	3278701	3282426
Pmea1	3571270	3581315	Plob13	3262555	3275948
Pmea1	3590142	3596398	Plob13	3241518	3251865
Pmea1	3597865	3601114	Plob13	3256357	3258925
Pmea1	3617551	3632358	Plob8	4916306	4943304
Pmea1	3642087	3645434	Plob96	1545111	1545748
Pmea1	3663228	3675186	Plob13	3225695	3229883
Pmea1	3711713	3712138	Plob96	624291	625799
Pmea1	3712625	3713590	Plob96	788319	790348
Pmea1	3776310	3777838	Plob140	231839	252163
Pmea1	3963432	3966625	Plob13	2985498	3006114
Pmea1	3966739	3971734	Plob13	2943342	2977407
Pmea1	3978982	3981707	Plob13	2892665	2902710
Pmea1	3983464	3996875	Plob13	2838120	2844072
Pmea1	3997121	4006680	Plob13	2830236	2837302
Pmea1	4359748	4361543	Plob140	33524	50289
Pmea1	4469105	4485237	Plob22	1177069	1178566
Pmea1	4519984	4522693	Plob17	4640125	4656650
Pmea1	4534571	4554172	Plob13	2789185	2792402
Pmea1	4554791	4559152	Plob13	2741302	2745526
Pmea1	4576529	4580008	Plob57	775717	782709
Pmea1	4590663	4606764	Plob57	791717	812080
Pmea1	4684647	4684964	Plob8	5556020	5556496
Pmea1	4726706	4737109	Plob57	966781	981264
Pmea1	4741718	4751055	Plob57	992656	1005867
Pmea1	4753819	4758245	Plob57	1007621	1012944
Pmea1	4761668	4771372	Plob57	1031296	1043406
Pmea1	4778208	4783659	Plob57	1054419	1062684
Pmea1	4789442	4802044	Plob57	1071991	1086567
Pmea1	4803282	4804574	Plob57	1088353	1092163
Pmea1	4826423	4830717	Plob13	1745361	1746257
Pmea1	4837505	4840214	Plob57	1093050	1117603
Pmea1	4848992	4855013	Plob57	406658	414314
Pmea1	4858197	4873632	Plob57	121233	123438
Pmea1	4903080	4912645	Plob57	375972	402347
Pmea1	4925248	4956757	Plob57	465564	480575
Pmea1	4957492	4963612	Plob57	483293	488174
Pmea1	5073997	5086887	Plob57	754096	765801
Pmea1	5098929	5103131	Plob57	725364	735826
Pmea1	5145020	5154973	Plob57	665289	678902
Pmea1	5222727	5229119	Plob57	657768	663861
Pmea1	5278078	5280425	Plob13	2503703	2515660
Pmea1	5281171	5288631	Plob13	2518792	2544350
Pmea1	5288587	5297165	Plob13	2562781	2588612
Pmea1	5298536	5316717	Plob13	2621315	2628713
Pmea1	5317816	5332723	Plob13	2632749	2643702
Pmea1	5342355	5353599	Plob13	2675114	2678823
Pmea1	5376516	5411240	Plob13	2649412	2651784
Pmea1	5418435	5435667	Plob13	2730454	2733797
Pmea1	5436522	5443076	Plob13	2471496	2496506
Pmea1	5444536	5447332	Plob13	2433343	2444778
Pmea1	5447559	5457033	Plob13	2419037	2430781
Pmea1	5458437	5467380	Plob57	1293131	1302773
Pmea1	5467430	5482345	Plob57	1197033	1214211
Pmea1	5483016	5493309	Plob57	1185234	1195238
Pmea1	5496377	5497621	Plob13	3206642	3220026
Pmea1	5506819	5509293	Plob57	1163385	1166042
Pmea1	5521739	5526630	Plob57	1155099	1159990
Pmea1	5527900	5529471	Plob57	1147260	1149389
Pmea1	5529916	5530800	Plob57	1146186	1146827
Pmea1	5531153	5540289	Plob57	1138092	1142866
Pmea1	5546069	5551468	Plob228	568434	569027
Pmea1	5582492	5582838	Plob36	2729435	2729908
Pmea1	5659798	5676110	Plob57	333326	351292
Pmea1	5690515	5703594	Plob57	304642	320314
Pmea1	5703894	5715789	Plob140	12250	13043
Pmea1	5933484	5934680	Plob2	4611922	4613749
Pmea1	6107397	6116916	Plob162	378308	390894
Pmea1	6118065	6121413	Plob162	392961	397975
Pmea1	6123873	6139588	Plob162	403368	429066
Pmea1	6169208	6179223	Plob162	450451	463602
Pmea1	6211438	6217480	Plob162	938702	966851
Pmea1	6218702	6244863	Plob162	921319	933057
Pmea1	6279999	6292144	Plob162	895482	911825
Pmea1	6305521	6308514	Plob119	593835	620256
Pmea1	6429333	6429884	Plob96	785090	787506
Pmea1	6432315	6432947	Plob96	1443856	1446774
Pmea1	6538050	6538355	Plob2	4617209	4617583
Pmea1	6578538	6579737	Plob246	442018	442930
Pmea1	6663361	6685470	Plob119	713219	735314
Pmea1	6703405	6704751	Plob119	702839	703243
Pmea1	6735677	6753109	Plob119	666013	690828
Pmea1	6759903	6786318	Plob119	646767	660790
Pmea1	6788773	6789243	Plob119	624815	625381
Pmea1	6790828	6791376	Plob119	627311	627844
Pmea1	6820202	6831333	Plob119	486956	496415
Pmea1	6832212	6834781	Plob119	497004	499922
Pmea1	6835250	6855398	Plob119	502348	514461
Pmea1	6859157	6864175	Plob119	65995	73214
Pmea1	6869547	6887450	Plob119	37196	61782
Pmea1	6906003	6911864	Plob119	24212	36436
Pmea1	6921783	6929679	Plob119	172460	186995
Pmea1	6932945	6934626	Plob119	193396	194989
Pmea1	6937319	6964964	Plob119	197870	229485
Pmea1	6967196	6971721	Plob119	293161	299391
Pmea1	6975307	6986053	Plob119	274673	284870
Pmea1	6986165	6986824	Plob119	273134	273814
Pmea1	6991349	7018552	Plob119	232350	269434
Pmea1	7025242	7037547	Plob119	300570	312499
Pmea1	7038857	7039846	Plob119	312880	313884
Pmea1	7044162	7059751	Plob119	319899	332017
Pmea1	7064067	7070973	Plob119	336567	347434
Pmea1	7086050	7126707	Plob119	358481	393084
Pmea1	7180850	7201020	Plob119	449623	465122
Pmea1	7250537	7252807	Plob14	34678	37878
Pmea1	7269923	7271079	Plob12	4361379	4366303
Pmea1	7494190	7519761	Plob119	87124	98415
Pmea1	7531365	7532072	Plob119	84275	86431
Pmea1	7533580	7543616	Plob119	73797	84240
Pmea1	7545118	7551609	Plob119	114924	122357
Pmea1	7576757	7584803	Plob119	129487	140966
Pmea1	7586431	7595409	Plob119	142840	152239
Pmea1	7597138	7607040	Plob119	159681	168885
Pmea1	7610950	7626285	Plob119	6270	22092
Pmea1	7628809	7636349	Plob62	1903143	1976963
Pmea1	7638369	7638965	Plob62	2462517	2466170
Pmea1	7639117	7640434	Plob62	2198093	2210796
Pmea1	7649525	7658571	Plob62	1600143	1717404
Pmea1	7658689	7663533	Plob62	966497	1014254
Pmea1	7666865	7683049	Plob62	694873	704443
Pmea1	7684555	7694788	Plob228	489596	499544
Pmea1	7694864	7708706	Plob228	467184	475813
Pmea1	7709220	7717212	Plob228	356540	365411
Pmea1	7718443	7729569	Plob228	330770	339355
Pmea1	7736694	7744414	Plob228	307992	319777
Pmea1	7750365	7756395	Plob228	301995	305946
Pmea1	7767185	7774128	Plob14	1788307	1788972
Pmea1	7843667	7845699	Plob2	3287319	3288651
Pmea1	7954304	7955470	Plob21	2909385	2910842
Pmea1	7971132	7985838	Plob62	1717536	1746082
Pmea1	7987278	7991070	Plob62	1809943	1897847
Pmea1	7992733	8007068	Plob62	929344	930603
Pmea1	8017911	8032966	Plob14	1450738	1465686
Pmea1	8035721	8040915	Plob14	599993	609404
Pmea1	8055723	8061123	Plob62	683560	688901
Pmea1	8069886	8073190	Plob62	682952	683554
Pmea1	8083154	8097042	Plob62	613532	613936
Pmea1	8222704	8223546	Plob40	3021811	3023702
Pmea1	8251860	8276590	Plob53	2281867	2327196
Pmea1	8277426	8311917	Plob53	2216897	2267732
Pmea1	8312295	8313845	Plob53	2216251	2216757
Pmea1	8316082	8325490	Plob53	2200671	2213325
Pmea1	8331648	8334787	Plob53	2190237	2192519
Pmea1	8338892	8340652	Plob53	2175476	2184390
Pmea1	8344354	8350112	Plob53	2076476	2078821
Pmea1	8369972	8371840	Plob53	354786	355112
Pmea1	8463525	8467007	Plob53	2129550	2169042
Pmea1	8493787	8497627	Plob53	2079745	2103850
Pmea1	8500177	8504021	Plob53	2070597	2073438
Pmea1	8507922	8515259	Plob53	1970948	2062982
Pmea1	8518286	8528216	Plob53	1945196	1965842
Pmea1	8529231	8530301	Plob53	2595534	2596556
Pmea1	8535641	8567831	Plob53	1886831	1935113
Pmea1	8569628	8575227	Plob53	1866955	1883453
Pmea1	8581823	8589858	Plob53	1842839	1851343
Pmea1	8597900	8600443	Plob53	1822814	1829089
Pmea1	8628641	8668095	Plob53	1708229	1770138
Pmea1	8636853	8637646	Plob96	1729063	1729658
Pmea1	8670221	8672663	Plob53	1691607	1705268
Pmea1	8682667	8685987	Plob53	1672318	1678344
Pmea1	8686280	8690251	Plob8	2430473	2434033
Pmea1	8691283	8695030	Plob53	1666010	1668956
Pmea1	8754584	8756468	Plob17	3157706	3158794
Pmea1	8756862	8762966	Plob307	256135	268583
Pmea1	8763008	8768635	Plob307	230802	250628
Pmea1	8769127	8771518	Plob307	224972	230071
Pmea1	8771602	8775607	Plob307	219190	224888
Pmea1	8783065	8803914	Plob203	817954	870440
Pmea1	8807591	8814601	Plob203	772862	785904
Pmea1	8816187	8829305	Plob203	589298	602089
Pmea1	8829614	8831786	Plob203	585964	587063
Pmea1	8833391	8862631	Plob203	542730	582116
Pmea1	8862604	8866186	Plob203	537782	542194
Pmea1	8884977	8888969	Plob307	350785	362877
Pmea1	8937355	8939595	Plob8	3068771	3070108
Pmea1	8940966	8942703	Plob8	3066446	3067165
Pmea1	9009470	9011895	Plob203	497929	506690
Pmea1	9013756	9027914	Plob203	455323	497764
Pmea1	9029762	9044726	Plob203	308928	339574
Pmea1	9045819	9049532	Plob203	287788	308934
Pmea1	9050791	9052452	Plob203	281740	283413
Pmea1	9061329	9098074	Plob203	212540	272131
Pmea1	9098648	9117962	Plob203	182267	208600
Pmea1	9124110	9129398	Plob203	169392	182109
Pmea1	9131842	9145531	Plob307	375916	389839
Pmea1	9195496	9196668	Plob307	364577	368042
Pmea1	9200607	9217938	Plob40	3337354	3356793
Pmea1	9225104	9226111	Plob40	3336036	3336821
Pmea1	9261870	9266746	Plob40	3326366	3332641
Pmea1	9463567	9468755	Plob47	3124593	3142651
Pmea1	9470383	9475042	Plob47	3111226	3123545
Pmea1	9475464	9480342	Plob47	3105194	3108943
Pmea1	9480973	9483114	Plob47	3058352	3105164
Pmea1	9484929	9491489	Plob47	3035730	3054426
Pmea1	9491247	9501249	Plob47	3026826	3035044
Pmea1	9502027	9505197	Plob47	2950028	2969217
Pmea1	9505479	9516907	Plob47	2896819	2924302
Pmea1	9611104	9611721	Plob47	2834951	2840189
Pmea1	9612630	9653247	Plob47	2798533	2807762
Pmea1	9664586	9670431	Plob47	2754099	2759797
Pmea1	9677510	9678181	Plob47	2717709	2752609
Pmea1	9686594	9688987	Plob47	2707433	2717532
Pmea1	9690728	9692049	Plob47	2700531	2702885
Pmea1	9694233	9697271	Plob47	2515376	2521280
Pmea1	9703578	9713374	Plob47	2507245	2514287
Pmea1	9717745	9723236	Plob47	2487623	2506762
Pmea1	9731998	9736857	Plob24	4438021	4439832
Pmea1	9759169	9760388	Plob2	2531468	2532944
Pmea1	9760766	9761203	Plob2	2532938	2533329
Pmea1	9789553	9791703	Plob14	3445873	3447936
Pmea1	9812782	9813469	Plob96	312116	312628
Pmea1	9818557	9819186	Plob14	1202090	1202623
Pmea1	9865314	9865852	Plob40	1061923	1062447
Pmea1	9900757	9902281	Plob96	1392987	1394860
Pmea1	9915626	9916432	Plob8	5585290	5585974
Pmea1	9962269	9963385	Plob14	2045494	2046638
Pmea1	9964376	9965045	Plob36	2260518	2262582
Pmea1	10031199	10034134	Plob47	2763742	2772447
Pmea1	10035922	10044874	Plob47	2189833	2198199
Pmea1	10045087	10050421	Plob47	2171734	2175952
Pmea1	10053281	10057935	Plob47	2165416	2166724
Pmea1	10058698	10066125	Plob47	2136084	2146404
Pmea1	10128689	10132571	Plob21	3019432	3024698
Pmea1	10141329	10163339	Plob47	1946974	1958746
Pmea1	10163518	10168669	Plob47	1964453	1965418
Pmea1	10169106	10171973	Plob47	1982177	1983115
Pmea1	10173765	10184640	Plob47	1994687	1995652
Pmea1	10207058	10217272	Plob47	2005042	2005980
Pmea1	10218599	10223069	Plob47	2015630	2016595
Pmea1	10225835	10233266	Plob47	2023643	2024581
Pmea1	10239618	10245486	Plob47	2026759	2080097
Pmea1	10252094	10255998	Plob47	2031646	2033778
Pmea1	10258089	10260261	Plob47	2093798	2100997
Pmea1	10261899	10281524	Plob47	2112470	2113138
Pmea1	10281574	10290106	Plob47	2123304	2126453
Pmea1	10293643	10296000	Plob47	2130259	2133960
Pmea1	10331141	10344493	Plob47	1942628	1946256
Pmea1	10348117	10354196	Plob47	1926280	1940699
Pmea1	10355294	10367438	Plob47	1913031	1919339
Pmea1	10375317	10398424	Plob47	1907562	1910948
Pmea1	10398287	10403561	Plob47	1896701	1905630
Pmea1	10404272	10416404	Plob47	1891541	1896247
Pmea1	10416428	10434633	Plob47	1877685	1889135
Pmea1	10512554	10521216	Plob12	5451150	5467362
Pmea1	10525150	10527088	Plob12	5443520	5446277
Pmea1	10527545	10530171	Plob12	5435407	5439413
Pmea1	10530328	10544821	Plob12	5415720	5433362
Pmea1	10544449	10546780	Plob12	5411047	5414765
Pmea1	10547239	10556886	Plob12	5388064	5409116
Pmea1	10557035	10562713	Plob12	5266057	5285318
Pmea1	10563005	10571978	Plob12	5248499	5265643
Pmea1	10573869	10575335	Plob12	5243495	5247981
Pmea1	10581550	10588055	Plob12	5225960	5235020
Pmea1	10597708	10603548	Plob219	382718	390502
Pmea1	10646422	10652459	Plob219	375212	376120
Pmea1	10653428	10666644	Plob219	355804	365651
Pmea1	10673049	10674101	Plob219	340357	350391
Pmea1	10682696	10697973	Plob219	320562	325815
Pmea1	10699791	10703126	Plob219	331507	337356
Pmea1	10708049	10709119	Plob219	299891	308451
Pmea1	10712359	10726432	Plob219	241175	291481
Pmea1	10730897	10754141	Plob219	212062	234148
Pmea1	10754123	10768793	Plob219	208583	209593
Pmea1	10776445	10783388	Plob219	173299	192495
Pmea1	10785457	10797600	Plob219	170763	171110
Pmea1	10800213	10803068	Plob219	162011	165734
Pmea1	10805874	10815513	Plob219	118420	119232
Pmea1	10820954	10832749	Plob219	88969	93526
Pmea1	10836110	10854482	Plob214	434383	454789
Pmea1	10856222	10863172	Plob214	410618	418527
Pmea1	10863726	10869091	Plob214	394924	403279
Pmea1	10870022	10875303	Plob214	381680	392194
Pmea1	10875314	10879883	Plob214	374375	376244
Pmea1	10882709	10884098	Plob214	350788	370107
Pmea1	10885590	10892441	Plob214	314981	332417
Pmea1	10893496	10898906	Plob214	307192	313358
Pmea1	10898464	10912095	Plob214	292415	305742
Pmea1	10914693	10915905	Plob214	278410	279131
Pmea1	10918703	10919146	Plob214	272611	273638
Pmea1	10922020	10922919	Plob214	192890	193783
Pmea1	10957264	10971714	Plob214	128993	131434
Pmea1	10972143	10983641	Plob214	109617	128692
Pmea1	10987012	10989260	Plob214	103143	103940
Pmea1	10992338	11009927	Plob214	82563	97231
Pmea1	11021687	11023399	Plob214	55784	57643
Pmea1	11024587	11027066	Plob214	51410	54765
Pmea1	11029193	11031760	Plob214	44519	46945
Pmea1	11041657	11044647	Plob214	23705	33772
Pmea1	11047030	11050116	Plob219	17380	21247
Pmea1	11051018	11063651	Plob219	29199	34385
Pmea1	11064406	11066971	Plob214	510902	514651
Pmea1	11068810	11076556	Plob214	516548	528096
Pmea1	11076697	11085428	Plob214	528184	541436
Pmea1	11093047	11099656	Plob214	549868	555752
Pmea1	11110278	11115994	Plob214	570000	577988
Pmea1	11115947	11129644	Plob214	579634	603837
Pmea1	11129746	11135237	Plob214	604017	611795
Pmea1	11135838	11143554	Plob214	613567	622712
Pmea1	11150252	11151593	Plob214	642178	646361
Pmea1	11166543	11186593	Plob214	673329	701111
Pmea1	11188670	11189716	Plob214	704010	705579
Pmea1	11197692	11198709	Plob214	712600	714245
Pmea1	11205627	11231179	Plob214	755501	756715
Pmea1	11235073	11258262	Plob214	776403	824367
Pmea1	11258263	11269736	Plob246	581416	596896
Pmea1	11426997	11428153	Plob14	141060	143094
Pmea1	11511493	11513421	Plob246	533963	545290
Pmea1	11513906	11530035	Plob246	317741	335652
Pmea1	11530264	11533166	Plob246	315686	317587
Pmea1	11544626	11555559	Plob246	294399	295694
Pmea1	11562002	11566225	Plob246	237392	249606
Pmea1	11567557	11576889	Plob246	220725	235789
Pmea1	11579338	11580351	Plob246	212327	213328
Pmea1	11584316	11589214	Plob246	200715	207175
Pmea1	11591023	11595702	Plob246	193572	198597
Pmea1	11599281	11616226	Plob246	151419	174448
Pmea1	11618995	11628562	Plob246	127013	139909
Pmea1	11645579	11670365	Plob246	64138	98710
Pmea1	11670485	11674224	Plob246	57514	64016
Pmea1	11674532	11680445	Plob246	49712	55289
Pmea1	11681357	11687044	Plob246	34515	47498
Pmea1	11688145	11693180	Plob246	19077	22986
Pmea1	11693510	11698716	Plob246	12463	18790
Pmea1	11698608	11710182	Plob246	7732	10319
Pmea1	11710590	11714418	Plob47	82551	82941
Pmea1	11715772	11722008	Plob47	1811196	1813959
Pmea1	11748523	11750877	Plob47	1825921	1827282
