Pmea_00007296	23	3
Pmea_00020882	24	2
Pmea_00020880	24	2
Pmea_00015097	25	3
Pmea_00015096	25	3
Pmea_00015098	25	3
Pmea_00000135	26	2
Pmea_00000147	26	2
Pmea_00004772	27	2
Pmea_00004773	27	2
Pmea_00024907	28	10
Pmea_00024887	28	10
Pmea_00024904	28	10
Pmea_00024917	28	10
Pmea_00024925	28	10
Pmea_00024900	28	10
Pmea_00024885	28	10
Pmea_00024878	28	10
Pmea_00024896	28	10
Pmea_00024893	28	10
Pmea_00023775	29	12
Pmea_00023769	29	12
Pmea_00023772	29	12
Pmea_00023760	29	12
Pmea_00023770	29	12
Pmea_00023764	29	12
Pmea_00023771	29	12
Pmea_00023765	29	12
Pmea_00023766	29	12
Pmea_00023778	29	12
Pmea_00023776	29	12
Pmea_00023779	29	12
Pmea_00018291	30	13
Pmea_00018285	30	13
Pmea_00018290	30	13
Pmea_00018284	30	13
Pmea_00018288	30	13
Pmea_00018286	30	13
Pmea_00018277	30	13
Pmea_00018275	30	13
Pmea_00018292	30	13
Pmea_00018273	30	13
Pmea_00018289	30	13
Pmea_00018274	30	13
Pmea_00018283	30	13
Pmea_00017483	31	2
Pmea_00017487	31	2
Pmea_00016622	32	2
Pmea_00016623	32	2
Pmea_00034456	33	2
Pmea_00034410	33	2
Pmea_00009303	34	2
Pmea_00009300	34	2
Pmea_00012059	35	2
Pmea_00012057	35	2
Pmea_00021184	36	3
Pmea_00021177	36	3
Pmea_00021188	36	3
Pmea_00033753	37	11
Pmea_00033765	37	11
Pmea_00033763	37	11
Pmea_00033742	37	11
Pmea_00033745	37	11
Pmea_00033733	37	11
Pmea_00033749	37	11
Pmea_00033766	37	11
Pmea_00033767	37	11
Pmea_00033755	37	11
Pmea_00033750	37	11
Pmea_00004565	38	2
Pmea_00004563	38	2
Pmea_00006421	39	4
Pmea_00006422	39	4
Pmea_00006417	39	4
Pmea_00006419	39	4
Pmea_00008969	40	4
Pmea_00008963	40	4
Pmea_00008970	40	4
Pmea_00008966	40	4
Pmea_00010005	41	8
Pmea_00010013	41	8
Pmea_00010011	41	8
Pmea_00010014	41	8
Pmea_00010016	41	8
Pmea_00010009	41	8
Pmea_00010007	41	8
Pmea_00010010	41	8
Pmea_00002156	42	8
Pmea_00002148	42	8
Pmea_00002150	42	8
Pmea_00002153	42	8
Pmea_00002145	42	8
Pmea_00002143	42	8
Pmea_00002151	42	8
Pmea_00002154	42	8
Pmea_00009714	43	2
Pmea_00009712	43	2
Pmea_00021739	44	2
Pmea_00021741	44	2
Pmea_00013637	45	2
Pmea_00013638	45	2
Pmea_00013615	46	2
Pmea_00014052	46	2
Pmea_00022028	47	2
Pmea_00022031	47	2
Pmea_00021476	48	2
Pmea_00021480	48	2
Pmea_00035492	49	4
Pmea_00035490	49	4
Pmea_00035483	49	4
Pmea_00035480	49	4
Pmea_00018889	50	2
Pmea_00018885	50	2
Pmea_00015593	51	4
Pmea_00015602	51	4
Pmea_00015592	51	4
Pmea_00015600	51	4
Pmea_00011395	52	3
Pmea_00011410	52	3
Pmea_00011393	52	3
Pmea_00001494	53	3
Pmea_00001491	53	3
Pmea_00001488	53	3
Pmea_00003617	54	4
Pmea_00003622	54	4
Pmea_00003621	54	4
Pmea_00003623	54	4
Pmea_00030449	55	2
Pmea_00030447	55	2
Pmea_00023916	56	3
Pmea_00023952	56	3
Pmea_00023955	56	3
Pmea_00035326	57	3
Pmea_00035331	57	3
Pmea_00035323	57	3
Pmea_00015433	58	2
Pmea_00015432	58	2
Pmea_00029991	59	4
Pmea_00029990	59	4
Pmea_00029987	59	4
Pmea_00029986	59	4
Pmea_00007250	60	3
Pmea_00007231	60	3
Pmea_00007253	60	3
Pmea_00027470	61	2
Pmea_00027471	61	2
Pmea_00001116	62	2
Pmea_00001113	62	2
Pmea_00035149	63	4
Pmea_00035146	63	4
Pmea_00035147	63	4
Pmea_00035145	63	4
Pmea_00014900	64	3
Pmea_00014899	64	3
Pmea_00014896	64	3
Pmea_00024386	65	2
Pmea_00024385	65	2
Pmea_00035559	66	19
Pmea_00035566	66	19
Pmea_00035569	66	19
Pmea_00035602	66	19
Pmea_00035577	66	19
Pmea_00035606	66	19
Pmea_00035564	66	19
Pmea_00035592	66	19
Pmea_00035583	66	19
Pmea_00035558	66	19
Pmea_00035557	66	19
Pmea_00035586	66	19
Pmea_00035596	66	19
Pmea_00035582	66	19
Pmea_00035563	66	19
Pmea_00035597	66	19
Pmea_00035567	66	19
Pmea_00035591	66	19
Pmea_00035568	66	19
Pmea_00010505	67	2
Pmea_00010504	67	2
Pmea_00012311	68	2
Pmea_00012312	68	2
Pmea_00031806	69	2
Pmea_00031809	69	2
Pmea_00013787	70	2
Pmea_00013788	70	2
Pmea_00002167	71	6
Pmea_00002164	71	6
Pmea_00002165	71	6
Pmea_00002175	71	6
Pmea_00002162	71	6
Pmea_00002161	71	6
Pmea_00003807	72	2
Pmea_00003806	72	2
Pmea_00019103	73	3
Pmea_00018783	73	3
Pmea_00018931	73	3
Pmea_00019807	74	5
Pmea_00019811	74	5
Pmea_00019805	74	5
Pmea_00019804	74	5
Pmea_00019803	74	5
Pmea_00026806	75	3
Pmea_00026804	75	3
Pmea_00026805	75	3
Pmea_00026573	76	2
Pmea_00026576	76	2
Pmea_00019280	77	3
Pmea_00019274	77	3
Pmea_00019277	77	3
Pmea_00021599	78	5
Pmea_00021600	78	5
Pmea_00021598	78	5
Pmea_00021602	78	5
Pmea_00021601	78	5
Pmea_00002802	79	7
Pmea_00002808	79	7
Pmea_00002810	79	7
Pmea_00002804	79	7
Pmea_00002807	79	7
Pmea_00002806	79	7
Pmea_00002801	79	7
Pmea_00018270	80	2
Pmea_00018271	80	2
Pmea_00021747	81	2
Pmea_00021746	81	2
Pmea_00023125	82	2
Pmea_00023131	82	2
Pmea_00013924	83	20
Pmea_00013897	83	20
Pmea_00013929	83	20
Pmea_00013910	83	20
Pmea_00013931	83	20
Pmea_00013896	83	20
Pmea_00013922	83	20
Pmea_00013927	83	20
Pmea_00013925	83	20
Pmea_00013938	83	20
Pmea_00013921	83	20
Pmea_00013932	83	20
Pmea_00013936	83	20
Pmea_00013933	83	20
Pmea_00013930	83	20
Pmea_00013920	83	20
Pmea_00013923	83	20
Pmea_00013909	83	20
Pmea_00013926	83	20
Pmea_00013907	83	20
Pmea_00021566	84	2
Pmea_00021567	84	2
Pmea_00019117	85	2
Pmea_00019122	85	2
Pmea_00014196	86	3
Pmea_00014195	86	3
Pmea_00014197	86	3
Pmea_00003366	87	4
Pmea_00003357	87	4
Pmea_00003361	87	4
Pmea_00003360	87	4
Pmea_00020694	88	2
Pmea_00020693	88	2
Pmea_00034138	89	2
Pmea_00034136	89	2
Pmea_00027561	90	2
Pmea_00027566	90	2
Pmea_00006427	91	2
Pmea_00006467	91	2
Pmea_00011769	92	3
Pmea_00011772	92	3
Pmea_00011767	92	3
Pmea_00024482	93	2
Pmea_00024484	93	2
Pmea_00010483	94	2
Pmea_00010484	94	2
Pmea_00016454	95	2
Pmea_00016456	95	2
Pmea_00010890	96	2
Pmea_00010877	96	2
Pmea_00029252	97	4
Pmea_00029282	97	4
Pmea_00029243	97	4
Pmea_00029242	97	4
Pmea_00035369	98	2
Pmea_00035373	98	2
Pmea_00014810	99	2
Pmea_00014823	99	2
Pmea_00029095	100	2
Pmea_00029097	100	2
Pmea_00027484	101	3
Pmea_00027486	101	3
Pmea_00027493	101	3
Pmea_00007567	102	2
Pmea_00007566	102	2
Pmea_00003803	103	2
Pmea_00003804	103	2
Pmea_00027854	104	4
Pmea_00027857	104	4
Pmea_00027855	104	4
Pmea_00027856	104	4
Pmea_00026418	105	5
Pmea_00025416	105	5
Pmea_00026419	105	5
Pmea_00025415	105	5
Pmea_00025417	105	5
Pmea_00010987	106	4
Pmea_00010978	106	4
Pmea_00010984	106	4
Pmea_00010980	106	4
Pmea_00034431	107	4
Pmea_00034455	107	4
Pmea_00034461	107	4
Pmea_00034421	107	4
Pmea_00012203	108	2
Pmea_00012198	108	2
Pmea_00002965	109	3
Pmea_00002961	109	3
Pmea_00002960	109	3
Pmea_00010006	110	4
Pmea_00010015	110	4
Pmea_00010012	110	4
Pmea_00010008	110	4
Pmea_00030701	111	23
Pmea_00030745	111	23
Pmea_00030710	111	23
Pmea_00030739	111	23
Pmea_00030695	111	23
Pmea_00030752	111	23
Pmea_00030749	111	23
Pmea_00030736	111	23
Pmea_00030763	111	23
Pmea_00030769	111	23
Pmea_00030690	111	23
Pmea_00030760	111	23
Pmea_00030685	111	23
Pmea_00030768	111	23
Pmea_00030673	111	23
Pmea_00030731	111	23
Pmea_00030716	111	23
Pmea_00030720	111	23
Pmea_00030732	111	23
Pmea_00030718	111	23
Pmea_00030744	111	23
Pmea_00030707	111	23
Pmea_00030737	111	23
Pmea_00030113	112	10
Pmea_00030112	112	10
Pmea_00030215	112	10
Pmea_00030205	112	10
Pmea_00030210	112	10
Pmea_00030149	112	10
Pmea_00030218	112	10
Pmea_00030110	112	10
Pmea_00030101	112	10
Pmea_00030100	112	10
Pmea_00012331	113	3
Pmea_00012329	113	3
Pmea_00012332	113	3
Pmea_00012347	114	2
Pmea_00012346	114	2
Pmea_00027968	115	2
Pmea_00027972	115	2
Pmea_00009045	116	2
Pmea_00009044	116	2
Pmea_00033867	117	2
Pmea_00033866	117	2
Pmea_00008422	118	2
Pmea_00008423	118	2
Pmea_00002926	119	2
Pmea_00002927	119	2
Pmea_00015194	120	2
Pmea_00015193	120	2
Pmea_00014108	121	2
Pmea_00014109	121	2
Pmea_00006790	122	2
Pmea_00006796	122	2
Pmea_00023306	123	5
Pmea_00023205	123	5
Pmea_00023259	123	5
Pmea_00023286	123	5
Pmea_00023308	123	5
Pmea_00001110	124	3
Pmea_00001122	124	3
Pmea_00001109	124	3
Pmea_00018980	125	2
Pmea_00018989	125	2
Pmea_00025062	126	2
Pmea_00025069	126	2
Pmea_00012226	127	2
Pmea_00012223	127	2
Pmea_00005986	128	2
Pmea_00005985	128	2
Pmea_00016388	129	2
Pmea_00016392	129	2
Pmea_00021937	130	6
Pmea_00021938	130	6
Pmea_00021939	130	6
Pmea_00021934	130	6
Pmea_00021933	130	6
Pmea_00021935	130	6
Pmea_00027770	131	2
Pmea_00027768	131	2
Pmea_00007275	132	2
Pmea_00007286	132	2
Pmea_00032119	133	2
Pmea_00032078	133	2
Pmea_00031674	134	2
Pmea_00031672	134	2
Pmea_00002791	135	3
Pmea_00002790	135	3
Pmea_00002794	135	3
Pmea_00034704	136	2
Pmea_00034702	136	2
Pmea_00034020	137	2
Pmea_00034018	137	2
Pmea_00022709	138	4
Pmea_00022723	138	4
Pmea_00022715	138	4
Pmea_00022719	138	4
Pmea_00026733	139	7
Pmea_00026732	139	7
Pmea_00026737	139	7
Pmea_00026731	139	7
Pmea_00026734	139	7
Pmea_00026736	139	7
Pmea_00026735	139	7
Pmea_00004224	140	2
Pmea_00004222	140	2
Pmea_00001542	141	5
Pmea_00001527	141	5
Pmea_00001540	141	5
Pmea_00001544	141	5
Pmea_00001530	141	5
Pmea_00016644	142	6
Pmea_00016630	142	6
Pmea_00016628	142	6
Pmea_00016636	142	6
Pmea_00016635	142	6
Pmea_00016647	142	6
Pmea_00020196	143	3
Pmea_00020197	143	3
Pmea_00019878	143	3
Pmea_00013892	144	3
Pmea_00013887	144	3
Pmea_00013902	144	3
Pmea_00033609	145	2
Pmea_00033615	145	2
Pmea_00019463	146	6
Pmea_00019472	146	6
Pmea_00019461	146	6
Pmea_00019460	146	6
Pmea_00019455	146	6
Pmea_00019467	146	6
Pmea_00009094	147	2
Pmea_00009093	147	2
Pmea_00002018	148	2
Pmea_00002017	148	2
Pmea_00022754	149	7
Pmea_00022753	149	7
Pmea_00022751	149	7
Pmea_00022752	149	7
Pmea_00022755	149	7
Pmea_00022746	149	7
Pmea_00022747	149	7
Pmea_00000924	150	6
Pmea_00000897	150	6
Pmea_00000929	150	6
Pmea_00000915	150	6
Pmea_00000818	150	6
Pmea_00000881	150	6
Pmea_00015179	151	8
Pmea_00015180	151	8
Pmea_00015184	151	8
Pmea_00015185	151	8
Pmea_00015166	151	8
Pmea_00015181	151	8
Pmea_00015171	151	8
Pmea_00015183	151	8
Pmea_00001340	152	2
Pmea_00001338	152	2
Pmea_00000653	153	2
Pmea_00000654	153	2
Pmea_00019774	154	5
Pmea_00019768	154	5
Pmea_00019781	154	5
Pmea_00019772	154	5
Pmea_00019776	154	5
Pmea_00035066	155	2
Pmea_00035060	155	2
Pmea_00034148	156	2
Pmea_00034118	156	2
Pmea_00017808	157	2
Pmea_00017813	157	2
Pmea_00030290	158	3
Pmea_00030286	158	3
Pmea_00030300	158	3
Pmea_00015680	159	4
Pmea_00015644	159	4
Pmea_00015714	159	4
Pmea_00015471	159	4
Pmea_00030040	160	12
Pmea_00030083	160	12
Pmea_00030080	160	12
Pmea_00030045	160	12
Pmea_00030085	160	12
Pmea_00030050	160	12
Pmea_00030079	160	12
Pmea_00030082	160	12
Pmea_00030084	160	12
Pmea_00030086	160	12
Pmea_00029963	160	12
Pmea_00030023	160	12
Pmea_00019734	161	2
Pmea_00019733	161	2
Pmea_00018772	162	2
Pmea_00018773	162	2
Pmea_00029194	163	2
Pmea_00029193	163	2
Pmea_00023649	164	3
Pmea_00023660	164	3
Pmea_00023659	164	3
Pmea_00034502	165	3
Pmea_00034508	165	3
Pmea_00034504	165	3
Pmea_00030038	166	4
Pmea_00030039	166	4
Pmea_00030037	166	4
Pmea_00030042	166	4
Pmea_00017245	167	2
Pmea_00017243	167	2
Pmea_00025392	168	2
Pmea_00025372	168	2
Pmea_00012963	169	2
Pmea_00012960	169	2
Pmea_00003694	170	2
Pmea_00003695	170	2
Pmea_00023633	171	2
Pmea_00023635	171	2
Pmea_00015298	172	3
Pmea_00015311	172	3
Pmea_00015309	172	3
Pmea_00027270	173	2
Pmea_00027279	173	2
Pmea_00029988	174	2
Pmea_00029985	174	2
Pmea_00012105	175	3
Pmea_00012117	175	3
Pmea_00012108	175	3
Pmea_00027013	176	2
Pmea_00027020	176	2
Pmea_00003829	177	2
Pmea_00003830	177	2
Pmea_00008742	178	4
Pmea_00008741	178	4
Pmea_00008737	178	4
Pmea_00008738	178	4
Pmea_00033724	179	3
Pmea_00033722	179	3
Pmea_00033725	179	3
Pmea_00028365	180	3
Pmea_00028370	180	3
Pmea_00028369	180	3
Pmea_00009509	181	4
Pmea_00009501	181	4
Pmea_00009504	181	4
Pmea_00009505	181	4
Pmea_00012907	182	3
Pmea_00012906	182	3
Pmea_00012905	182	3
Pmea_00017399	183	4
Pmea_00017402	183	4
Pmea_00017397	183	4
Pmea_00017395	183	4
Pmea_00004712	184	5
Pmea_00004715	184	5
Pmea_00004717	184	5
Pmea_00004711	184	5
Pmea_00004710	184	5
Pmea_00035023	185	3
Pmea_00035026	185	3
Pmea_00035036	185	3
Pmea_00007093	186	2
Pmea_00007094	186	2
Pmea_00008453	187	2
Pmea_00008454	187	2
Pmea_00019866	188	3
Pmea_00019860	188	3
Pmea_00019872	188	3
Pmea_00012019	189	3
Pmea_00012020	189	3
Pmea_00012017	189	3
Pmea_00035817	190	4
Pmea_00035828	190	4
Pmea_00035810	190	4
Pmea_00035823	190	4
Pmea_00006907	191	3
Pmea_00006905	191	3
Pmea_00006908	191	3
Pmea_00024008	192	10
Pmea_00024010	192	10
Pmea_00023999	192	10
Pmea_00023989	192	10
Pmea_00023997	192	10
Pmea_00023984	192	10
Pmea_00024016	192	10
Pmea_00023993	192	10
Pmea_00024002	192	10
Pmea_00024004	192	10
Pmea_00005081	193	2
Pmea_00005076	193	2
Pmea_00019704	194	2
Pmea_00019709	194	2
Pmea_00015650	195	2
Pmea_00015585	195	2
Pmea_00011847	196	3
Pmea_00011845	196	3
Pmea_00011846	196	3
Pmea_00020171	197	3
Pmea_00019961	197	3
Pmea_00019901	197	3
Pmea_00019486	198	13
Pmea_00019145	198	13
Pmea_00019138	198	13
Pmea_00019484	198	13
Pmea_00019137	198	13
Pmea_00019481	198	13
Pmea_00019154	198	13
Pmea_00019487	198	13
Pmea_00019485	198	13
Pmea_00019143	198	13
Pmea_00019155	198	13
Pmea_00019153	198	13
Pmea_00019136	198	13
Pmea_00019364	199	15
Pmea_00019362	199	15
Pmea_00019361	199	15
Pmea_00019352	199	15
Pmea_00019336	199	15
Pmea_00019327	199	15
Pmea_00019334	199	15
Pmea_00019332	199	15
Pmea_00019328	199	15
Pmea_00019348	199	15
Pmea_00019360	199	15
Pmea_00019353	199	15
Pmea_00019363	199	15
Pmea_00019351	199	15
Pmea_00019358	199	15
Pmea_00014841	200	2
Pmea_00014845	200	2
Pmea_00001534	201	2
Pmea_00001537	201	2
Pmea_00021402	202	2
Pmea_00021400	202	2
Pmea_00001871	203	2
Pmea_00001867	203	2
Pmea_00012557	204	4
Pmea_00012558	204	4
Pmea_00012552	204	4
Pmea_00012555	204	4
Pmea_00026801	205	2
Pmea_00026787	205	2
Pmea_00008144	206	2
Pmea_00008140	206	2
Pmea_00015672	207	5
Pmea_00015671	207	5
Pmea_00015669	207	5
Pmea_00015667	207	5
Pmea_00015665	207	5
Pmea_00013360	208	6
Pmea_00013366	208	6
Pmea_00013364	208	6
Pmea_00013361	208	6
Pmea_00013365	208	6
Pmea_00013362	208	6
Pmea_00015643	209	3
Pmea_00015646	209	3
Pmea_00015645	209	3
Pmea_00013249	210	3
Pmea_00013252	210	3
Pmea_00013250	210	3
Pmea_00025498	211	2
Pmea_00025501	211	2
Pmea_00033306	212	3
Pmea_00033309	212	3
Pmea_00033305	212	3
Pmea_00001582	213	2
Pmea_00001584	213	2
Pmea_00000367	214	2
Pmea_00000370	214	2
Pmea_00023123	215	2
Pmea_00023130	215	2
Pmea_00029082	216	3
Pmea_00028766	216	3
Pmea_00029114	216	3
Pmea_00004177	217	2
Pmea_00004176	217	2
Pmea_00022726	218	2
Pmea_00022824	218	2
Pmea_00014305	219	3
Pmea_00014306	219	3
Pmea_00014308	219	3
Pmea_00029602	220	6
Pmea_00029603	220	6
Pmea_00029610	220	6
Pmea_00029605	220	6
Pmea_00029609	220	6
Pmea_00029601	220	6
Pmea_00028723	221	4
Pmea_00028721	221	4
Pmea_00028720	221	4
Pmea_00028724	221	4
Pmea_00010072	222	8
Pmea_00010057	222	8
Pmea_00010046	222	8
Pmea_00010052	222	8
Pmea_00010083	222	8
Pmea_00010093	222	8
Pmea_00010067	222	8
Pmea_00010114	222	8
Pmea_00006898	223	3
Pmea_00006897	223	3
Pmea_00006899	223	3
Pmea_00004088	224	2
Pmea_00004090	224	2
Pmea_00022583	225	4
Pmea_00022581	225	4
Pmea_00022584	225	4
Pmea_00022576	225	4
Pmea_00034030	226	2
Pmea_00034023	226	2
Pmea_00033754	227	2
Pmea_00033677	227	2
Pmea_00015508	228	2
Pmea_00015509	228	2
Pmea_00035839	229	10
Pmea_00035832	229	10
Pmea_00035786	229	10
Pmea_00035794	229	10
Pmea_00035836	229	10
Pmea_00035788	229	10
Pmea_00035835	229	10
Pmea_00035838	229	10
Pmea_00035795	229	10
Pmea_00035787	229	10
Pmea_00005101	230	2
Pmea_00005103	230	2
Pmea_00022029	231	3
Pmea_00022033	231	3
Pmea_00022030	231	3
Pmea_00025328	232	10
Pmea_00025327	232	10
Pmea_00025339	232	10
Pmea_00025345	232	10
Pmea_00025338	232	10
Pmea_00025329	232	10
Pmea_00025342	232	10
Pmea_00025346	232	10
Pmea_00025330	232	10
Pmea_00025337	232	10
Pmea_00021844	233	25
Pmea_00021867	233	25
Pmea_00021854	233	25
Pmea_00021862	233	25
Pmea_00021863	233	25
Pmea_00021859	233	25
Pmea_00021847	233	25
Pmea_00021836	233	25
Pmea_00021868	233	25
Pmea_00021856	233	25
Pmea_00021876	233	25
Pmea_00021837	233	25
Pmea_00021882	233	25
Pmea_00021832	233	25
Pmea_00021881	233	25
Pmea_00021839	233	25
Pmea_00021884	233	25
Pmea_00021834	233	25
Pmea_00021861	233	25
Pmea_00021848	233	25
Pmea_00021833	233	25
Pmea_00021866	233	25
Pmea_00021838	233	25
Pmea_00021830	233	25
Pmea_00021865	233	25
Pmea_00008138	234	2
Pmea_00008136	234	2
Pmea_00026163	235	2
Pmea_00026164	235	2
Pmea_00021065	236	2
Pmea_00021073	236	2
Pmea_00025542	237	2
Pmea_00025563	237	2
Pmea_00026769	238	2
Pmea_00026768	238	2
Pmea_00008200	239	3
Pmea_00008024	239	3
Pmea_00007990	239	3
Pmea_00033560	240	4
Pmea_00033558	240	4
Pmea_00033559	240	4
Pmea_00033561	240	4
Pmea_00005147	241	2
Pmea_00005149	241	2
Pmea_00027878	242	2
Pmea_00027879	242	2
Pmea_00006468	243	2
Pmea_00006469	243	2
Pmea_00033704	244	2
Pmea_00033703	244	2
Pmea_00024340	245	4
Pmea_00024341	245	4
Pmea_00024338	245	4
Pmea_00024339	245	4
Pmea_00000809	246	4
Pmea_00000817	246	4
Pmea_00000821	246	4
Pmea_00000826	246	4
Pmea_00020733	247	2
Pmea_00020732	247	2
Pmea_00026485	248	2
Pmea_00026483	248	2
Pmea_00015848	249	3
Pmea_00015847	249	3
Pmea_00015845	249	3
Pmea_00020224	250	2
Pmea_00020228	250	2
Pmea_00031160	251	2
Pmea_00031156	251	2
Pmea_00007004	252	2
Pmea_00006991	252	2
Pmea_00016008	253	17
Pmea_00015996	253	17
Pmea_00016007	253	17
Pmea_00016000	253	17
Pmea_00015998	253	17
Pmea_00016001	253	17
Pmea_00015997	253	17
Pmea_00015999	253	17
Pmea_00016014	253	17
Pmea_00016005	253	17
Pmea_00016018	253	17
Pmea_00016013	253	17
Pmea_00016012	253	17
Pmea_00016020	253	17
Pmea_00016010	253	17
Pmea_00016019	253	17
Pmea_00016006	253	17
Pmea_00001921	254	2
Pmea_00001922	254	2
Pmea_00029977	255	2
Pmea_00029978	255	2
Pmea_00025264	256	7
Pmea_00025259	256	7
Pmea_00025265	256	7
Pmea_00025257	256	7
Pmea_00025263	256	7
Pmea_00025256	256	7
Pmea_00025266	256	7
Pmea_00001930	257	2
Pmea_00001927	257	2
Pmea_00015822	258	2
Pmea_00015825	258	2
Pmea_00021663	259	3
Pmea_00021765	259	3
Pmea_00021789	259	3
Pmea_00025239	260	4
Pmea_00025236	260	4
Pmea_00025230	260	4
Pmea_00025238	260	4
Pmea_00017318	261	11
Pmea_00017313	261	11
Pmea_00017312	261	11
Pmea_00017330	261	11
Pmea_00017341	261	11
Pmea_00017352	261	11
Pmea_00017340	261	11
Pmea_00017333	261	11
Pmea_00017327	261	11
Pmea_00017319	261	11
Pmea_00017325	261	11
Pmea_00025202	262	3
Pmea_00025206	262	3
Pmea_00025205	262	3
Pmea_00025815	263	2
Pmea_00025818	263	2
Pmea_00009139	264	2
Pmea_00009136	264	2
Pmea_00032917	265	2
Pmea_00032919	265	2
Pmea_00032470	266	3
Pmea_00032469	266	3
Pmea_00032471	266	3
Pmea_00003170	267	4
Pmea_00003168	267	4
Pmea_00003165	267	4
Pmea_00003161	267	4
Pmea_00008611	268	2
Pmea_00008616	268	2
Pmea_00016394	269	3
Pmea_00016395	269	3
Pmea_00016396	269	3
Pmea_00002118	270	2
Pmea_00002120	270	2
Pmea_00009784	271	10
Pmea_00009783	271	10
Pmea_00009779	271	10
Pmea_00009778	271	10
Pmea_00009788	271	10
Pmea_00009786	271	10
Pmea_00009781	271	10
Pmea_00009787	271	10
Pmea_00009780	271	10
Pmea_00009782	271	10
Pmea_00005595	272	4
Pmea_00005585	272	4
Pmea_00005669	272	4
Pmea_00005677	272	4
Pmea_00013124	273	4
Pmea_00013122	273	4
Pmea_00013123	273	4
Pmea_00013125	273	4
Pmea_00012903	274	2
Pmea_00012901	274	2
Pmea_00033093	275	7
Pmea_00033087	275	7
Pmea_00033085	275	7
Pmea_00033089	275	7
Pmea_00033091	275	7
Pmea_00033096	275	7
Pmea_00033099	275	7
Pmea_00018957	276	2
Pmea_00018964	276	2
Pmea_00027480	277	3
Pmea_00027479	277	3
Pmea_00027476	277	3
Pmea_00028921	278	10
Pmea_00028917	278	10
Pmea_00028934	278	10
Pmea_00028927	278	10
Pmea_00028930	278	10
Pmea_00028929	278	10
Pmea_00028923	278	10
Pmea_00028932	278	10
Pmea_00028919	278	10
Pmea_00028933	278	10
Pmea_00035242	279	12
Pmea_00035257	279	12
Pmea_00035259	279	12
Pmea_00035262	279	12
Pmea_00035252	279	12
Pmea_00035243	279	12
Pmea_00035234	279	12
Pmea_00035238	279	12
Pmea_00035254	279	12
Pmea_00035246	279	12
Pmea_00035249	279	12
Pmea_00035239	279	12
Pmea_00004375	280	13
Pmea_00004374	280	13
Pmea_00004382	280	13
Pmea_00004388	280	13
Pmea_00004395	280	13
Pmea_00004386	280	13
Pmea_00004381	280	13
Pmea_00004377	280	13
