Pmea1	3449173	3457200	Pver162	161466	178712
Pmea1	3484615	3498139	Pver162	158305	161338
Pmea1	3499766	3531120	Pver162	142996	157381
Pmea1	4014484	4033094	Pver545	137276	141372
Pmea1	4042497	4055937	Pver545	147991	166223
Pmea1	4391467	4393035	Pver269	331206	341491
Pmea1	4534571	4554172	Pver545	129926	136965
Pmea1	4554791	4559152	Pver545	109722	114668
Pmea1	4576529	4580008	Pver545	89246	109617
Pmea1	4581654	4584110	Pver545	58786	82130
Pmea1	4590663	4606764	Pver545	22596	37366
Pmea1	4761668	4771372	Pver595	99180	104478
Pmea1	4778208	4783659	Pver595	84688	90918
Pmea1	4789442	4802044	Pver595	75266	79421
Pmea1	4826423	4830717	Pver595	38175	55684
Pmea1	4837505	4840214	Pver595	26986	32225
Pmea1	4848992	4855013	Pver595	10286	19724
Pmea1	5045458	5045901	Pver156	506405	515279
Pmea1	5073997	5086887	Pver156	473067	485929
Pmea1	5098929	5103131	Pver156	456139	467200
Pmea1	5104494	5113708	Pver156	445599	454802
Pmea1	5234401	5240910	Pver156	418022	431588
Pmea1	5259502	5265553	Pver156	371656	393766
Pmea1	5278078	5280425	Pver156	358150	359658
Pmea1	5281171	5288631	Pver156	349375	356529
Pmea1	5288587	5297165	Pver156	342766	349158
Pmea1	5298536	5316717	Pver156	320956	339164
Pmea1	5317816	5332723	Pver156	304342	319915
Pmea1	5342355	5353599	Pver156	283106	293591
Pmea1	5376516	5411240	Pver156	231485	243108
Pmea1	5418435	5435667	Pver156	204554	222070
Pmea1	5436522	5443076	Pver156	197972	203888
Pmea1	5444536	5447332	Pver156	193271	196052
Pmea1	5447559	5457033	Pver156	183677	193157
Pmea1	5458437	5467380	Pver156	172636	182776
Pmea1	5467430	5482345	Pver156	158032	172583
Pmea1	5483016	5493309	Pver16	203094	207238
Pmea1	5496377	5497621	Pver16	198846	202719
Pmea1	5502304	5502760	Pver16	194056	197195
Pmea1	5506819	5509293	Pver16	190773	193588
Pmea1	5521739	5526630	Pver16	186544	188585
Pmea1	5527900	5529471	Pver16	173676	183444
Pmea1	5588089	5604561	Pver472	126160	137578
Pmea1	5621491	5632446	Pver472	103056	125884
Pmea1	5639266	5642386	Pver472	81786	97895
Pmea1	5659798	5676110	Pver472	61586	66618
Pmea1	5690515	5703594	Pver472	41956	51090
Pmea1	5703894	5715789	Pver472	8188	28748
Pmea1	6687755	6696776	Pver394	279446	286174
Pmea1	6703405	6704751	Pver394	263148	269388
Pmea1	6707813	6723366	Pver394	252906	261386
Pmea1	6735677	6753109	Pver394	246439	249548
Pmea1	6790828	6791376	Pver394	225666	245758
Pmea1	6815431	6819772	Pver394	188606	193683
Pmea1	6820202	6831333	Pver394	178434	183148
Pmea1	6832212	6834781	Pver394	172366	178235
Pmea1	6869547	6887450	Pver394	143930	147288
Pmea1	6888501	6892236	Pver394	88726	142007
Pmea1	6900109	6904314	Pver394	67356	82819
Pmea1	6906003	6911864	Pver394	62557	64437
Pmea1	6921783	6929679	Pver394	47185	58308
Pmea1	7217696	7219271	Pver391	105266	110342
Pmea1	7597138	7607040	Pver127	431886	447535
Pmea1	7607690	7610513	Pver44	320566	326322
Pmea1	7610950	7626285	Pver127	174006	182125
Pmea1	7628809	7636349	Pver127	169020	173348
Pmea1	7639117	7640434	Pver127	141086	158880
Pmea1	7641311	7647682	Pver127	130779	139878
Pmea1	7649525	7658571	Pver127	118946	130767
Pmea1	7658689	7663533	Pver127	109475	118833
Pmea1	7666865	7683049	Pver127	84876	100473
Pmea1	7684555	7694788	Pver127	74806	79618
Pmea1	7694864	7708706	Pver127	64434	74708
Pmea1	7709220	7717212	Pver127	57382	64068
Pmea1	7718443	7729569	Pver127	54136	57087
Pmea1	7746056	7750026	Pver127	43886	50886
Pmea1	7750365	7756395	Pver127	25686	40535
Pmea1	7895957	7899248	Pver83	348256	360620
Pmea1	7963612	7963944	Pver827	103746	107095
Pmea1	7971132	7985838	Pver827	94033	100050
Pmea1	7987278	7991070	Pver827	74036	81256
Pmea1	7992733	8007068	Pver827	60286	71896
Pmea1	8007144	8012579	Pver827	45606	51532
Pmea1	8017911	8032966	Pver827	30787	45562
Pmea1	8035721	8040915	Pver827	26424	30007
Pmea1	8055723	8061123	Pver827	8916	25144
Pmea1	8065137	8067458	Pver827	3566	7198
Pmea1	8213120	8221467	Pver424	235261	237928
Pmea1	8222704	8223546	Pver424	227555	229541
Pmea1	8248270	8250235	Pver424	201291	211045
Pmea1	8277426	8311917	Pver424	114796	200485
Pmea1	8338892	8340652	Pver424	98826	109241
Pmea1	8344354	8350112	Pver424	74546	91062
Pmea1	8497658	8499874	Pver46	698883	703477
Pmea1	8500177	8504021	Pver46	694023	698162
Pmea1	8507922	8515259	Pver46	689913	692522
Pmea1	8518286	8528216	Pver46	684933	688295
Pmea1	8529231	8530301	Pver46	679486	683892
Pmea1	8535641	8567831	Pver46	675218	679388
Pmea1	8581823	8589858	Pver46	662623	674065
Pmea1	8628641	8668095	Pver46	626080	660555
Pmea1	8670221	8672663	Pver46	579028	587296
Pmea1	8682667	8685987	Pver46	557603	577140
Pmea1	8686280	8690251	Pver46	530782	532575
Pmea1	8691283	8695030	Pver46	520143	530387
Pmea1	8695600	8700175	Pver46	511439	514915
Pmea1	8703026	8707246	Pver46	501375	508014
Pmea1	8728036	8732064	Pver46	483383	501860
Pmea1	8739319	8752007	Pver35	661822	670443
Pmea1	8756862	8762966	Pver35	647641	655818
Pmea1	8763008	8768635	Pver35	640499	647103
Pmea1	8769127	8771518	Pver35	638341	640129
Pmea1	8771602	8775607	Pver35	634384	638367
Pmea1	8783065	8803914	Pver35	604586	631173
Pmea1	8807591	8814601	Pver35	594259	601303
Pmea1	8816187	8829305	Pver35	579771	592831
Pmea1	8833391	8862631	Pver35	564526	579613
Pmea1	8862604	8866186	Pver35	543261	546333
Pmea1	9029762	9044726	Pver283	337462	350748
Pmea1	9050791	9052452	Pver283	327876	330484
Pmea1	9061329	9098074	Pver283	296984	301458
Pmea1	9098648	9117962	Pver283	253275	259251
Pmea1	9119973	9123459	Pver283	221579	234620
Pmea1	9131842	9145531	Pver283	216649	221258
Pmea1	9188349	9189326	Pver283	204942	215777
Pmea1	9200607	9217938	Pver283	185319	204806
Pmea1	9261870	9266746	Pver283	139476	184097
Pmea1	9279565	9282029	Pver283	135075	137610
Pmea1	9461343	9463500	Pver391	88324	90388
Pmea1	9463567	9468755	Pver391	86496	104210
Pmea1	9475464	9480342	Pver391	70099	73748
Pmea1	9480973	9483114	Pver391	66026	68576
Pmea1	9484929	9491489	Pver391	56357	64468
Pmea1	9491247	9501249	Pver391	46785	56560
Pmea1	9502027	9505197	Pver391	42914	46119
Pmea1	9505479	9516907	Pver391	25458	42658
Pmea1	9587976	9590482	Pver391	22946	24733
Pmea1	9612630	9653247	Pver392	263816	280268
Pmea1	9664586	9670431	Pver392	245148	255193
Pmea1	9677510	9678181	Pver392	237405	238440
Pmea1	9686594	9688987	Pver392	226515	229888
Pmea1	9703578	9713374	Pver392	205386	211277
Pmea1	9717745	9723236	Pver392	190831	196079
Pmea1	9731998	9736857	Pver392	179112	183308
Pmea1	9749931	9751137	Pver392	166316	168608
Pmea1	9992584	9993588	Pver283	113886	133775
Pmea1	10195531	10205270	Pver1	817951	828600
Pmea1	10207058	10217272	Pver1	802498	810703
Pmea1	10218599	10223069	Pver1	796608	800889
Pmea1	10225835	10233266	Pver1	786528	792417
Pmea1	10239618	10245486	Pver1	773312	778249
Pmea1	10245501	10250001	Pver1	769348	772745
Pmea1	10252094	10255998	Pver1	763178	768317
Pmea1	10258089	10260261	Pver1	758311	761433
Pmea1	10261899	10281524	Pver1	737058	757384
Pmea1	10281574	10290106	Pver1	729385	736920
Pmea1	10293643	10296000	Pver1	722403	724976
Pmea1	10348117	10354196	Pver1	660808	667693
Pmea1	10355294	10367438	Pver1	648208	660322
Pmea1	10375317	10398424	Pver1	618133	640560
Pmea1	10398287	10403561	Pver1	612978	617108
Pmea1	10404272	10416404	Pver1	599554	612430
Pmea1	10416428	10434633	Pver1	581018	599285
Pmea1	10441266	10484599	Pver1	530658	574542
Pmea1	10489130	10499305	Pver1	515741	526224
Pmea1	10512554	10521216	Pver1	493724	502008
Pmea1	10525150	10527088	Pver1	487838	492292
Pmea1	10527545	10530171	Pver1	484637	487945
Pmea1	10530328	10544821	Pver1	469022	483922
Pmea1	10547239	10556886	Pver1	457973	466940
Pmea1	10557035	10562713	Pver1	452154	457522
Pmea1	10563005	10571978	Pver1	442283	452024
Pmea1	10573869	10575335	Pver1	439118	442125
Pmea1	10581550	10588055	Pver1	425546	433274
Pmea1	10646422	10652459	Pver1	369078	373388
Pmea1	10653428	10666644	Pver1	352666	368818
Pmea1	10674338	10681272	Pver1	337820	345238
Pmea1	10682696	10697973	Pver1	322696	337853
Pmea1	10699791	10703126	Pver1	316256	320084
Pmea1	10712359	10726432	Pver1	292947	307248
Pmea1	10730897	10754141	Pver1	267028	276548
Pmea1	10754123	10768793	Pver1	261874	266987
Pmea1	10776445	10783388	Pver1	237593	244358
Pmea1	10785457	10797600	Pver1	226101	235450
Pmea1	10800213	10803068	Pver1	215282	220826
Pmea1	10820954	10832749	Pver67	646445	647306
Pmea1	10836110	10854482	Pver67	629921	650824
Pmea1	10856222	10863172	Pver67	626232	630467
Pmea1	10863726	10869091	Pver67	618328	625185
Pmea1	10875314	10879883	Pver67	607317	612164
Pmea1	10885590	10892441	Pver67	596102	608148
Pmea1	10893496	10898906	Pver67	589092	594970
Pmea1	10898464	10912095	Pver67	568992	584546
Pmea1	10914693	10915905	Pver67	564770	565554
Pmea1	10957264	10971714	Pver150	515445	522146
Pmea1	10972143	10983641	Pver150	503323	515187
Pmea1	10987012	10989260	Pver150	498339	500332
Pmea1	10992338	11009927	Pver150	475975	495047
Pmea1	11012990	11014336	Pver150	471466	473148
Pmea1	11021687	11023399	Pver150	460322	463370
Pmea1	11024587	11027066	Pver150	456664	459357
Pmea1	11029193	11031760	Pver150	447926	455705
Pmea1	11051018	11063651	Pver150	419919	433233
Pmea1	11064406	11066971	Pver150	416263	419328
Pmea1	11068810	11076556	Pver150	406749	414671
Pmea1	11076697	11085428	Pver150	397980	406688
Pmea1	11087018	11090680	Pver150	392658	396588
Pmea1	11093047	11099656	Pver150	384409	390416
Pmea1	11100103	11108413	Pver150	374546	378450
Pmea1	11110278	11115994	Pver150	366594	373578
Pmea1	11115947	11129644	Pver150	358186	365946
Pmea1	11129746	11135237	Pver150	347523	353098
Pmea1	11135838	11143554	Pver150	339276	345254
Pmea1	11166543	11186593	Pver150	293207	313628
Pmea1	11188670	11189716	Pver150	290576	292198
Pmea1	11197692	11198709	Pver150	281556	283206
Pmea1	11205627	11231179	Pver150	248863	256545
Pmea1	11235073	11258262	Pver150	222761	245488
Pmea1	11258263	11269736	Pver150	214276	222784
Pmea1	11273428	11275041	Pver150	208783	211318
Pmea1	11302080	11309694	Pver150	169510	181368
Pmea1	11567557	11576889	Pver83	544795	552674
Pmea1	11584316	11589214	Pver83	513345	517444
Pmea1	11591023	11595702	Pver83	504492	510986
Pmea1	11599281	11616226	Pver83	497096	504164
Pmea1	11618995	11628562	Pver83	492652	496167
Pmea1	11645579	11670365	Pver83	480510	492404
Pmea1	11670485	11674224	Pver83	475322	480392
Pmea1	11674532	11680445	Pver83	469447	475154
Pmea1	11681357	11687044	Pver83	463938	469540
Pmea1	11688145	11693180	Pver83	457368	462654
Pmea1	11693510	11698716	Pver83	452638	456584
Pmea1	11698608	11710182	Pver83	420938	452746
Pmea1	11710590	11714418	Pver83	398577	415375
Pmea1	11715772	11722008	Pver83	379453	388290
Pmea1	11748523	11750877	Pver83	371326	377470
Pmea1	11888917	11889616	Pver83	364386	368388
